nama_wilayah,tipe_wilayah,kode_wilayah,tahun,dbh_pajak,dbh_sda,dbh_lainnya,dau_block_grant,dau_earmark,dak_fisik,dak_nonfisik,hibah,did_reguler,dana_desa
Kota Tual,Kota,31744116140,2023,2754591000,5492301000,0,262805781000,118647280000,29210081550,46700037490,0,0,23329951286
Kota Tual,Kota,31744116140,2024,2481706000,3690103000,0,296403124000,98385692090,40150459885,45261613439,0,12229352000,23741515000
Kota Jayapura,Kota,31744116140,2014,41571029184,19630628808,0,624312379000,0,52060640000,0,0,0,0
Kota Jayapura,Kota,31744116140,2015,22890719200,21919695611,0,641368319000,0,77378210000,0,0,21684816000,5556096000
Kota Jayapura,Kota,31744116140,2016,34875435743,35795360640,0,643364188000,0,97192531508,71804893230,0,5000000000,12187555192
Kota Jayapura,Kota,31744116140,2017,47808649274,11122748020,0,680315199000,0,66457675481,27332812280,0,7500000000,15895837800
Kota Jayapura,Kota,31744116140,2018,32843963442,44533308965,0,634300774000,0,76280320949,48334389664,0,8500000000,18465060000
Kota Jayapura,Kota,31744116140,2019,28837335016,28456589733,0,660189706000,0,87834150998,57729097120,0,34203487000,25805239000
Kota Jayapura,Kota,31744116140,2020,38283836475,35285133064,0,592096675000,0,101062675351,61613007998,0,23941890000,26367013072
Kota Jayapura,Kota,31744116140,2021,50325294925,28199928608,0,580485618000,0,137767459407,64491323000,0,8681775000,27477536650
Kota Jayapura,Kota,31744116140,2022,60153932308,104774309497,0,580485618000,0,86540341988,103213047887,0,13517202000,12852404000
Kota Jayapura,Kota,31744116140,2023,83520444000,41003357000,1410973000,531784879000,108616757000,48296020730,172644571996,0,0,11481961408
Kota Jayapura,Kota,31744116140,2024,36026191000,3412525000,1422094000,625112082000,109842457184,104488576030,185981873522,0,0,11806700000
Kota Ternate,Kota,31744116140,2014,23717379575,15353542424,0,536443879000,0,59724230000,0,0,0,0
Kota Ternate,Kota,31744116140,2015,19215694300,11939271793,0,547124097000,0,55368190000,0,0,18424092000,0
Kota Ternate,Kota,31744116140,2016,22514753455,4902567657,0,621354106000,0,86386453500,55773894600,0,5000000000,0
Kota Ternate,Kota,31744116140,2017,23400398837,3270455768,0,610438912000,0,108015384000,58617585350,0,7500000000,0
Kota Ternate,Kota,31744116140,2018,16884154782,12580528509,0,610569215000,0,60559332910,60082015357,0,16750000000,0
Kota Ternate,Kota,31744116140,2019,12952612212,11198416082,0,654295449000,0,67371613403,55757015210,0,44225740000,0
Kota Ternate,Kota,31744116140,2020,17286412409,25523894625,0,599701700000,0,48824434198,62362834000,0,64961612000,0
Kota Ternate,Kota,31744116140,2021,31388488986,41338316856,0,588615360000,0,62963273062,64325661000,0,43125447000,0
Kota Ternate,Kota,31744116140,2022,32290207947,83873063060,0,588615360000,0,68471979552,90847678424,0,11789245000,0
Kota Ternate,Kota,31744116140,2023,16980184000,99537822500,0,505079650000,104137248000,58104997938,98719078918,0,30386501000,0
Kota Ternate,Kota,31744116140,2024,18674344000,44846973000,0,535771440000,102696643158,32621059671,106575645540,0,8580921000,0
Kota Tidore Kepulauan,Kota,31744116140,2014,15116678263,17245147243,0,497417022000,0,49139160000,0,0,0,0
Kota Tidore Kepulauan,Kota,31744116140,2015,13149041950,13015867043,0,514588698000,0,58915240000,0,0,0,14362701000
Kota Tidore Kepulauan,Kota,31744116140,2016,10934343700,5336456867,0,554976092000,0,85262719070,28669926000,0,5000000000,32236420000
Kota Tidore Kepulauan,Kota,31744116140,2017,12043191632,3821954103,0,545226947000,0,70981598000,33265397700,0,7500000000,40994505000
Kota Tidore Kepulauan,Kota,31744116140,2018,8845603352,13309661287,0,545226947000,0,112350560747,44725282857,0,27000000000,39930624988
Kota Tidore Kepulauan,Kota,31744116140,2019,8025202275,11487550598,0,571111540000,0,122544488944,44924159200,0,21871817000,45743233988
Kota Tidore Kepulauan,Kota,31744116140,2020,8643686934,25874504260,0,513697062000,0,112546603577,51266808453,0,37417198000,48018749000
Kota Tidore Kepulauan,Kota,31744116140,2021,14074263634,68142694227,0,504088132000,0,120927573914,47802325100,0,15645310000,49314851518
Kota Tidore Kepulauan,Kota,31744116140,2022,15448562225,83285222516,0,504088132000,0,146748935363,60026586325,0,48608169000,36823386000
Kota Tidore Kepulauan,Kota,31744116140,2023,11350837000,232607150750,1000000000,404094793000,119232142000,139891385564,71022598654,0,37471803000,39605868000
Kota Tidore Kepulauan,Kota,31744116140,2024,12894472000,188857195900,1000000000,438835266000,109427430566,87094031666,71609328840,14115300000,18318326000,39172976698
Kota Cilegon,Kota,31744116140,2014,72123794007,1382438926,0,490917599000,0,144306000,0,0,0,0
Kota Cilegon,Kota,31744116140,2015,57013807300,2113818459,0,514376024000,0,5065440000,0,0,3000000000,0
Kota Cilegon,Kota,31744116140,2016,92870345475,1382834532,0,605983274000,0,97770002000,93278896415,0,5000000000,0
Kota Cilegon,Kota,31744116140,2017,121417166352,1728970097,0,595338097000,0,81986560000,52971726620,0,7500000000,0
Kota Cilegon,Kota,31744116140,2018,118352788466,1593297207,0,598515134000,0,32413013220,91583162016,0,0,0
Kota Cilegon,Kota,31744116140,2019,96543890961,1778256790,0,646547218000,0,38118266482,88287951005,0,33166816000,0
Kota Cilegon,Kota,31744116140,2020,118033488682,1592200714,0,597547066000,0,33837589253,90387106000,0,33584527000,0
Kota Cilegon,Kota,31744116140,2021,152904001894,2760507081,0,586064288000,0,23433130328,96703730000,0,46986663000,0
Kota Cilegon,Kota,31744116140,2022,142031106052,5041368440,0,586064288000,0,11857259035,139848298102,0,4420181000,0
Kota Cilegon,Kota,31744116140,2023,152314463000,1940279000,0,455617612000,153793909000,28997859171,152410101697,0,0,0
Kota Cilegon,Kota,31744116140,2024,126631031000,1433761000,0,523115816000,109509607210,5752858525,163279895301,0,12708733000,0
Kota Tangerang,Kota,31744116140,2014,190910454156,1382438926,0,890213131000,0,11420247000,0,0,3000000000,0
Kota Tangerang,Kota,31744116140,2015,140555409700,2113818459,0,887033912000,0,28053616000,0,0,0,0
Kota Tangerang,Kota,31744116140,2016,188454375601,1382834532,0,881600221000,0,21460683679,149764318469,0,5000000000,0
Kota Tangerang,Kota,31744116140,2017,266156515001,1728970097,0,866113340000,0,29655328256,174997445463,0,50600635000,0
Kota Tangerang,Kota,31744116140,2018,260382410953,1593297207,0,866113340000,0,11078525240,202508952255,0,35000000000,0
Kota Tangerang,Kota,31744116140,2019,222843851419,1506325690,0,964844367000,0,8262870734,202016775425,0,44332710000,0
Kota Tangerang,Kota,31744116140,2020,285119288349,1592200714,0,843004535000,0,9548657075,224688241348,0,78196496000,0
Kota Tangerang,Kota,31744116140,2021,338365306565,2760093081,0,827221937000,0,10506659319,197065115540,0,60895952000,0
Kota Tangerang,Kota,31744116140,2022,322622448761,4361825356,0,827928901000,0,1658145200,419245314329,0,0,0
Kota Tangerang,Kota,31744116140,2023,351620650000,2352076000,0,742334623000,151271741000,10347097928,438259576826,0,5385758000,0
Kota Tangerang,Kota,31744116140,2024,308824071000,1205814000,0,839006827000,179851922763,23492202120,463805808715,0,19114109000,0
Kota Serang,Kota,31744116140,2014,41268906373,1382438926,0,564282698000,0,42079440000,0,0,19306571000,0
Kota Serang,Kota,31744116140,2015,35221934200,2113818459,0,584907276000,0,47929280000,0,0,0,0
Kota Serang,Kota,31744116140,2016,60221465362,1382834532,0,647985703000,0,31770110000,88834938951,0,0,0
Kota Serang,Kota,31744116140,2017,75775006792,1728970097,0,636602678000,0,53710576000,112424264355,0,0,0
Kota Serang,Kota,31744116140,2018,70738966362,1593297207,0,636602678000,0,26626702999,120347699473,0,0,0
Kota Serang,Kota,31744116140,2019,61187534150,1883100642,0,678272088000,0,40147205287,118625944257,0,0,0
Kota Serang,Kota,31744116140,2020,76232553588,1592200714,0,613720963000,0,31089081524,125944068000,0,31891617000,0
Kota Serang,Kota,31744116140,2021,100363448961,3360586617,0,604815966000,0,110762053991,131154818000,0,7803305000,0
Kota Serang,Kota,31744116140,2022,99365715400,5045972631,0,604815966000,0,21579195660,208815212082,0,20663526000,0
Kota Serang,Kota,31744116140,2023,100495164000,1752262000,0,419397464000,209007443000,40632234465,228371234400,0,26251215000,0
Kota Serang,Kota,31744116140,2024,75701959000,1274165000,0,493607022000,158675605000,33801367720,239518592495,0,7500251000,0
Kota Tangerang Selatan,Kota,31744116140,2014,123387665006,1371359856,0,566429457000,0,17979360000,0,0,25270927000,0
Kota Tangerang Selatan,Kota,31744116140,2015,75840772750,2077008163,0,609519143000,0,20059136000,0,0,0,0
Kota Tangerang Selatan,Kota,31744116140,2016,145844540755,1382834532,0,581505815000,0,24833058000,93834630000,0,0,0
Kota Tangerang Selatan,Kota,31744116140,2017,178378911338,1729166505,0,572637313000,0,24735622000,103032413816,0,0,0
Kota Tangerang Selatan,Kota,31744116140,2018,174513807482,1593297207,0,572637313000,0,13314293162,127843341388,0,35000000000,0
Kota Tangerang Selatan,Kota,31744116140,2019,151030224447,1641539790,0,652655963000,0,17485527079,129160952230,0,29155470000,0
Kota Tangerang Selatan,Kota,31744116140,2020,191514764939,1592200714,0,558077884000,0,19583114628,140496299950,0,70765756000,0
Kota Tangerang Selatan,Kota,31744116140,2021,250676836289,2760093081,0,551963179000,0,20255012186,144016423000,0,63242239000,0
Kota Tangerang Selatan,Kota,31744116140,2022,242295357242,4361825356,0,552258319000,0,13613661502,298925734523,0,8885795000,0
Kota Tangerang Selatan,Kota,31744116140,2023,293990085000,4665334000,1000000000,405182463000,185917335000,29684942691,327584087099,0,29005073000,0
Kota Tangerang Selatan,Kota,31744116140,2024,241506055000,4549582000,500000000,587055181000,76313891841,22208153615,361537545569,0,39029223000,0
Kota Pangkal Pinang,Kota,31744116140,2014,22201555471,34110343170,0,414685923000,0,30651450000,0,0,0,0
Kota Pangkal Pinang,Kota,31744116140,2015,17579718100,37927273354,0,419863119000,0,62838160000,0,0,0,0
Kota Pangkal Pinang,Kota,31744116140,2016,33098999190,24214250884,0,451406721000,0,206070936802,34587880000,0,0,0
Kota Pangkal Pinang,Kota,31744116140,2017,23856365388,24751769406,0,443476956000,0,47412031651,41257965952,0,0,0
Kota Pangkal Pinang,Kota,31744116140,2018,22358726468,42367869981,0,443476956000,0,112414173016,45212529344,0,0,0
Kota Pangkal Pinang,Kota,31744116140,2019,16761709652,62559506814,0,478084511000,0,44452257422,46645639580,0,10240398000,0
Kota Pangkal Pinang,Kota,31744116140,2020,20142638345,24164015189,0,432562497000,0,45749802135,45780439000,0,28645164000,0
Kota Pangkal Pinang,Kota,31744116140,2021,30980141772,39970395047,0,424862442000,0,109471575186,46340561000,0,37880456000,0
Kota Pangkal Pinang,Kota,31744116140,2022,26594857999,126844611814,0,424862442000,0,65688767397,67633003263,0,29979805000,0
Kota Pangkal Pinang,Kota,31744116140,2023,33667031000,64785318000,6373373000,351314441000,88543104000,90605528202,81590070746,0,12106347000,0
Kota Pangkal Pinang,Kota,31744116140,2024,22729949000,18688681000,5629864000,417400301000,43590660277,97222884488,91818359165,0,6780585000,0
Kota Gorontalo,Kota,31744116140,2014,15025769033,437943319,0,456331470000,0,29769150000,0,0,0,0
Kota Gorontalo,Kota,31744116140,2015,12432012400,722764858,0,474499749000,0,119799250000,0,0,0,0
Kota Gorontalo,Kota,31744116140,2016,20822990605,691401379,0,517773439000,0,143968764870,55990011000,0,5000000000,0
Kota Gorontalo,Kota,31744116140,2017,15965514267,828701078,0,508677825000,0,110464324175,57590230299,0,7500000000,0
Kota Gorontalo,Kota,31744116140,2018,14235584241,755540670,0,508677825000,0,58305656264,73721067382,0,35000000000,0
Kota Gorontalo,Kota,31744116140,2019,10204473657,801441452,0,543202904000,0,54823918016,70085345240,0,35426866000,0
Kota Gorontalo,Kota,31744116140,2020,14152931287,848647262,0,490394163000,0,48700808280,76051887686,0,29484275000,0
Kota Gorontalo,Kota,31744116140,2021,19858261147,1874408846,0,481877171000,0,51919360260,68062693995,0,48980868000,0
Kota Gorontalo,Kota,31744116140,2022,18424222382,2227683952,0,481877171000,0,32549583595,88485982543,0,11272265000,0
Kota Gorontalo,Kota,31744116140,2023,12731142000,1556629000,0,403122330000,99117252000,39115900875,93380844002,0,44837310000,0
Kota Gorontalo,Kota,31744116140,2024,9753986000,1224564000,0,443334402000,92592694754,39925008986,94415764852,0,34701093000,0
Kota Batam,Kota,31744116140,2014,135744105182,221584906785,0,559103958000,0,56687430000,0,0,23762476000,0
Kota Batam,Kota,31744116140,2015,103432846150,103650821732,0,529988410000,0,112778270000,0,0,22748387000,0
Kota Batam,Kota,31744116140,2016,151367768727,92691880272,0,576930711000,0,98073294000,72292720012,0,40405162000,0
Kota Batam,Kota,31744116140,2017,134361971498,97806386508,0,577144597000,0,105902704099,58767304074,0,0,0
Kota Batam,Kota,31744116140,2018,106978302054,115662780795,0,599074016000,0,75760488300,86400150226,0,0,0
Kota Batam,Kota,31744116140,2019,62884857704,107469454390,0,659164959000,0,131502778601,102862852060,0,31563207000,0
Kota Batam,Kota,31744116140,2020,128540634946,169087966635,0,629854829000,0,131171919474,124824358287,0,47396132000,0
Kota Batam,Kota,31744116140,2021,151039657819,69602991545,0,626199396000,0,103677973234,109723901000,0,24018361000,0
Kota Batam,Kota,31744116140,2022,137680493937,148869468265,0,627464615000,0,55875347293,331223792620,0,25781460000,0
Kota Batam,Kota,31744116140,2023,179076566425,133725586000,0,537207779000,153003298000,27872252899,349911119202,0,18995288000,0
Kota Batam,Kota,31744116140,2024,152021503000,38483738000,0,736706170000,82830349228,27107074819,384301494600,0,11731657000,0
Kota Tanjung Pinang,Kota,31744116140,2014,36457202143,226961440475,0,360587451000,0,0,0,0,0,0
Kota Tanjung Pinang,Kota,31744116140,2015,28394774950,106680307894,0,325258855000,0,0,0,0,0,0
Kota Tanjung Pinang,Kota,31744116140,2016,50406437376,93329803076,0,449786339000,0,98748937086,33849215524,0,5000000000,0
Kota Tanjung Pinang,Kota,31744116140,2017,38333110452,97440661656,0,448692800000,0,69644258469,43125312163,0,0,0
Kota Tanjung Pinang,Kota,31744116140,2018,26506159195,115711183351,0,457366176000,0,54583542023,45589726305,0,0,0
Kota Tanjung Pinang,Kota,31744116140,2019,17390849749,107535808596,0,491496457000,0,47868463995,43703089080,0,40835575000,0
Kota Tanjung Pinang,Kota,31744116140,2020,30268826108,169065640104,0,457305066000,0,35466956330,47550109000,0,26265414000,0
Kota Tanjung Pinang,Kota,31744116140,2021,36203174899,69570471080,0,448777293000,0,46081089559,48140584000,0,33232338000,0
Kota Tanjung Pinang,Kota,31744116140,2022,33879976821,158888590981,0,448777293000,0,42006157743,80860053789,0,11509778000,0
Kota Tanjung Pinang,Kota,31744116140,2023,29120593925,119890680000,1398170000,353560216000,110924282000,27957726393,93694602547,0,27666976000,0
Kota Tanjung Pinang,Kota,31744116140,2024,24286522910,35883921000,1235061000,444971676000,41050299384,29419121593,94170168445,0,7671438000,0
Kota Sorong,Kota,31744116140,2014,35606378421,30607342148,0,420363515000,0,45538650000,0,0,0,0
Kota Sorong,Kota,31744116140,2015,25768288900,21134914199,0,439065009000,0,45949048000,0,0,0,0
Kota Sorong,Kota,31744116140,2016,57112355096,27992425094,0,470669178000,0,125425288253,22393943000,0,5000000000,0
Kota Sorong,Kota,31744116140,2017,26714800658,33354289584,0,467220708000,0,60182131583,27300531926,0,7500000000,0
Kota Sorong,Kota,31744116140,2018,18407664644,44709635142,0,471797886000,0,53356728024,39605169076,0,0,0
Kota Sorong,Kota,31744116140,2019,15357164167,46260635806,0,515228619000,0,82492664583,43024077603,0,0,0
Kota Sorong,Kota,31744116140,2020,26424715818,75921864862,0,466899950000,0,67975160279,45319488000,0,27412352000,0
Kota Sorong,Kota,31744116140,2021,21501808352,22188644625,0,457994121000,0,64713673834,47258196200,0,33296918000,0
Kota Sorong,Kota,31744116140,2022,22639632810,68282674153,0,457994121000,0,81782095696,67928203958,0,10662752000,0
Kota Sorong,Kota,31744116140,2023,20285984000,66701307000,1000000000,399266461000,112127327000,42141237576,117633470363,0,0,0
Kota Sorong,Kota,31744116140,2024,15523612000,12160712000,500000000,474720780000,106791927084,63873683728,123553161699,0,0,0
Kota Tarakan,Kota,31744116140,2014,92584921033,717721626460,0,249949676000,0,2839883000,0,0,0,0
Kota Tarakan,Kota,31744116140,2015,77051418700,196879240095,0,208879172000,0,9095784000,0,0,3000000000,0
Kota Tarakan,Kota,31744116140,2016,43018740148,174163508982,0,336447029000,0,75550423480,33466245880,0,5000000000,0
Kota Tarakan,Kota,31744116140,2017,98213716324,47446869159,0,346753157000,0,60726963100,39936233653,0,0,0
Kota Tarakan,Kota,31744116140,2018,105054469872,77624523590,0,380969519000,0,113757224607,43831474892,0,0,0
Kota Tarakan,Kota,31744116140,2019,143657549774,101128147771,0,411434356000,0,73828415645,45954260980,0,0,0
Kota Tarakan,Kota,31744116140,2020,79515452120,101902343584,0,425960694000,0,36859559445,51501614630,0,14163265000,0
Kota Tarakan,Kota,31744116140,2021,174956909561,71598090232,0,422740624000,0,60142206781,45792191000,0,20142449000,0
Kota Tarakan,Kota,31744116140,2022,126070751056,213302878736,0,423128084000,0,51083390513,82324964955,0,15199717000,0
Kota Tarakan,Kota,31744116140,2023,117157104000,287387105000,5022898000,370182098000,68738600000,28567452502,88816772050,3000000000,23343638000,0
Kota Tarakan,Kota,31744116140,2024,101832785380,135135585000,4436933000,417667106000,57361907000,21892490518,88518520021,0,6607594000,0
